sequence_name,sequence_path,pulse_index,tag,mapped_label,is_unknown,is_noise
exp4_mixed_train_034,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_034.csv,35,1,1,0,0
exp4_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_010.csv,356,3,2,0,0
exp4_mixed_train_021,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_021.csv,17,0,0,0,1
exp4_mixed_train_101,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_101.csv,278,0,0,0,1
exp4_mixed_train_037,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_037.csv,294,1,1,0,0
exp4_mixed_train_020,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_020.csv,270,3,2,0,0
exp4_mixed_train_056,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_056.csv,377,0,0,0,1
exp4_mixed_train_087,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_087.csv,4,4,3,0,0
exp4_mixed_train_037,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_037.csv,272,0,0,0,1
exp4_mixed_train_001,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_001.csv,337,3,2,0,0
exp4_mixed_train_149,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_149.csv,63,3,2,0,0
exp4_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_073.csv,31,1,1,0,0
exp4_mixed_train_006,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_006.csv,101,4,3,0,0
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,250,0,0,0,1
exp4_mixed_train_143,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_143.csv,230,1,1,0,0
exp4_mixed_train_153,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_153.csv,74,4,3,0,0
exp4_mixed_train_074,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_074.csv,279,0,0,0,1
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,263,4,3,0,0
exp4_mixed_train_145,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_145.csv,277,1,1,0,0
exp4_mixed_train_118,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_118.csv,330,3,2,0,0
exp4_mixed_train_019,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_019.csv,348,3,2,0,0
exp4_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_002.csv,336,0,0,0,1
exp4_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_107.csv,305,1,1,0,0
exp4_mixed_train_033,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_033.csv,242,3,2,0,0
exp4_mixed_train_059,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_059.csv,208,4,3,0,0
exp4_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_093.csv,132,3,2,0,0
exp4_mixed_train_009,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_009.csv,240,1,1,0,0
exp4_mixed_train_119,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_119.csv,109,4,3,0,0
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,243,0,0,0,1
exp4_mixed_train_077,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_077.csv,171,0,0,0,1
exp4_mixed_train_052,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_052.csv,54,3,2,0,0
exp4_mixed_train_060,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_060.csv,8,3,2,0,0
exp4_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_128.csv,379,1,1,0,0
exp4_mixed_train_022,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_022.csv,74,3,2,0,0
exp4_mixed_train_011,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_011.csv,228,3,2,0,0
exp4_mixed_train_126,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_126.csv,273,1,1,0,0
exp4_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_073.csv,326,1,1,0,0
exp4_mixed_train_091,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_091.csv,106,0,0,0,1
exp4_mixed_train_004,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_004.csv,166,1,1,0,0
exp4_mixed_train_008,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_008.csv,321,3,2,0,0
exp4_mixed_train_152,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_152.csv,47,4,3,0,0
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,48,4,3,0,0
exp4_mixed_train_082,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_082.csv,344,0,0,0,1
exp4_mixed_train_059,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_059.csv,36,4,3,0,0
exp4_mixed_train_089,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_089.csv,332,1,1,0,0
exp4_mixed_train_029,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_029.csv,335,3,2,0,0
exp4_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_035.csv,329,0,0,0,1
exp4_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_111.csv,104,4,3,0,0
exp4_mixed_train_012,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_012.csv,91,3,2,0,0
exp4_mixed_train_035,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_035.csv,392,1,1,0,0
exp4_mixed_train_110,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_110.csv,49,3,2,0,0
exp4_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_128.csv,68,4,3,0,0
exp4_mixed_train_003,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_003.csv,133,0,0,0,1
exp4_mixed_train_089,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_089.csv,382,1,1,0,0
exp4_mixed_train_147,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_147.csv,239,4,3,0,0
exp4_mixed_train_119,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_119.csv,370,0,0,0,1
exp4_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_095.csv,229,1,1,0,0
exp4_mixed_train_119,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_119.csv,38,1,1,0,0
exp4_mixed_train_109,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_109.csv,241,4,3,0,0
exp4_mixed_train_086,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_086.csv,152,4,3,0,0
exp4_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_010.csv,196,4,3,0,0
exp4_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_036.csv,120,4,3,0,0
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,396,0,0,0,1
exp4_mixed_train_066,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_066.csv,196,3,2,0,0
exp4_mixed_train_133,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_133.csv,18,4,3,0,0
exp4_mixed_train_036,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_036.csv,207,0,0,0,1
exp4_mixed_train_129,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_129.csv,107,0,0,0,1
exp4_mixed_train_058,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_058.csv,215,3,2,0,0
exp4_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_105.csv,47,3,2,0,0
exp4_mixed_train_077,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_077.csv,29,4,3,0,0
exp4_mixed_train_142,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_142.csv,178,4,3,0,0
exp4_mixed_train_016,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_016.csv,143,3,2,0,0
exp4_mixed_train_010,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_010.csv,195,1,1,0,0
exp4_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_111.csv,166,1,1,0,0
exp4_mixed_train_147,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_147.csv,203,3,2,0,0
exp4_mixed_train_014,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_014.csv,80,1,1,0,0
exp4_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_105.csv,375,0,0,0,1
exp4_mixed_train_105,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_105.csv,383,0,0,0,1
exp4_mixed_train_084,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_084.csv,95,3,2,0,0
exp4_mixed_train_047,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_047.csv,257,1,1,0,0
exp4_mixed_train_084,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_084.csv,260,1,1,0,0
exp4_mixed_train_111,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_111.csv,258,4,3,0,0
exp4_mixed_train_141,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_141.csv,84,0,0,0,1
exp4_mixed_train_124,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_124.csv,162,1,1,0,0
exp4_mixed_train_128,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_128.csv,173,4,3,0,0
exp4_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_093.csv,268,1,1,0,0
exp4_mixed_train_049,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_049.csv,320,1,1,0,0
exp4_mixed_train_151,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_151.csv,336,1,1,0,0
exp4_mixed_train_101,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_101.csv,326,0,0,0,1
exp4_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_032.csv,324,3,2,0,0
exp4_mixed_train_154,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_154.csv,91,4,3,0,0
exp4_mixed_train_149,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_149.csv,200,4,3,0,0
exp4_mixed_train_148,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_148.csv,197,3,2,0,0
exp4_mixed_train_073,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_073.csv,190,1,1,0,0
exp4_mixed_train_151,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_151.csv,159,1,1,0,0
exp4_mixed_train_003,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_003.csv,15,3,2,0,0
exp4_mixed_train_096,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_096.csv,11,0,0,0,1
exp4_mixed_train_056,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_056.csv,383,0,0,0,1
exp4_mixed_train_020,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_020.csv,369,1,1,0,0
exp4_mixed_train_011,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_011.csv,223,4,3,0,0
exp4_mixed_train_049,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_049.csv,67,4,3,0,0
exp4_mixed_train_095,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_095.csv,261,0,0,0,1
exp4_mixed_train_118,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_118.csv,123,0,0,0,1
exp4_mixed_train_003,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_003.csv,194,3,2,0,0
exp4_mixed_train_112,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_112.csv,162,4,3,0,0
exp4_mixed_train_033,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_033.csv,14,4,3,0,0
exp4_mixed_train_144,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_144.csv,329,1,1,0,0
exp4_mixed_train_032,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_032.csv,382,0,0,0,1
exp4_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_093.csv,300,0,0,0,1
exp4_mixed_train_151,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_151.csv,345,3,2,0,0
exp4_mixed_train_054,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_054.csv,35,3,2,0,0
exp4_mixed_train_086,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_086.csv,37,1,1,0,0
exp4_mixed_train_051,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_051.csv,284,3,2,0,0
exp4_mixed_train_030,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_030.csv,36,1,1,0,0
exp4_mixed_train_088,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_088.csv,167,0,0,0,1
exp4_mixed_train_090,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_090.csv,393,0,0,0,1
exp4_mixed_train_149,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_149.csv,9,1,1,0,0
exp4_mixed_train_144,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_144.csv,210,4,3,0,0
exp4_mixed_train_136,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_136.csv,363,1,1,0,0
exp4_mixed_train_025,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_025.csv,74,3,2,0,0
exp4_mixed_train_107,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_107.csv,329,3,2,0,0
exp4_mixed_train_064,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_064.csv,248,3,2,0,0
exp4_mixed_train_094,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_094.csv,384,1,1,0,0
exp4_mixed_train_067,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_067.csv,312,3,2,0,0
exp4_mixed_train_039,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_039.csv,167,3,2,0,0
exp4_mixed_train_076,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_076.csv,317,3,2,0,0
exp4_mixed_train_022,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_022.csv,277,1,1,0,0
exp4_mixed_train_116,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_116.csv,145,1,1,0,0
exp4_mixed_train_015,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_015.csv,0,0,0,0,1
exp4_mixed_train_060,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_060.csv,169,4,3,0,0
exp4_mixed_train_066,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_066.csv,97,3,2,0,0
exp4_mixed_train_050,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_050.csv,253,0,0,0,1
exp4_mixed_train_000,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_000.csv,42,1,1,0,0
exp4_mixed_train_141,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_141.csv,388,0,0,0,1
exp4_mixed_train_093,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_093.csv,75,1,1,0,0
exp4_mixed_train_002,D:\keyan\ai_research_workflow_base\13_paper_aligned_repro\datasets\pr_rpad_paper_aligned_v6\exp4\mixed\train\sequences\exp4_mixed_train_002.csv,343,1,1,0,0
